MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
4.0,11.8,0.0,1.0,0.0,0.2775665399219163,22.0,0.23929471032745592,0.29364857722794263,11.0,9.0,86.0,65.0,1032.1,1028.8,7.0,7.0,7.9,11.4,0.0,0
7.4,19.2,0.0,2.2,9.1,0.2751937984463616,33.0,0.2587064669173479,0.2064220183442706,19.0,17.0,68.0,36.0,1031.7,1029.9,0.0,3.0,9.3,17.7,0.0,1
18.1,38.2,0.0,12.0,13.5,0.10330578514712196,35.0,0.2944444343442293,0.16190476214449462,24.0,6.0,17.0,7.0,1013.6,1010.9,0.0,0.0,28.7,35.9,0.0,0
17.7,23.5,13.6,6.2,0.1,0.20379146919888225,61.0,0.20000000000586673,0.2064220183442706,41.0,37.0,71.0,70.0,1021.0,1020.9,7.0,8.0,19.3,20.2,1.0,1
12.6,32.9,0.4,5.0,12.1,0.26388864508557625,37.0,0.1764705882879288,0.2422359965972881,15.0,17.0,52.0,18.0,1020.7,1015.8,1.0,5.0,21.9,31.5,0.0,0
11.9,21.0,1.6,4.0,8.2,0.1983805668024938,28.0,0.23030301738658027,0.19306930707562944,17.0,15.0,97.0,77.0,1009.4,1010.7,8.0,5.0,16.0,20.4,1.0,0
1.8,18.0,0.0,1.8,8.2,0.11724170521026855,20.0,0.18784530558291754,0.29364857722794263,13.0,7.0,72.0,41.0,1025.4,1021.5,6.0,4.0,8.1,17.0,0.0,0
24.2,30.2,0.0,7.6,11.7,0.11724170521026855,41.0,0.1764705882879288,0.1330275231161971,26.0,26.0,60.0,61.0,1015.0,1012.0,2.0,6.0,27.6,27.7,0.0,0
15.2,27.4,0.0,5.4,11.3,0.11724170521026855,35.0,0.21604937498451868,0.12676056370375144,11.0,20.0,68.0,48.0,1026.1,1024.4,1.0,1.0,20.2,25.9,0.0,0
7.7,17.1,0.4,0.6,5.3,0.1982758620729492,20.0,0.23929471032745592,0.21951219511968253,0.0,13.0,100.0,79.0,1012.8,1012.6,4.0,4.0,12.6,16.0,0.0,0
20.7,27.2,0.0,9.4,2.9,0.2499999830718824,41.0,0.19101123783559834,0.16190476214449462,7.0,20.0,74.0,69.0,1015.9,1012.3,8.0,7.0,22.5,24.1,0.0,1
18.3,25.5,0.4,6.6,3.1,0.10330578514712196,28.0,0.15625000164196612,0.1330275231161971,9.0,15.0,73.0,62.0,1021.5,1020.2,7.0,6.0,24.2,25.2,0.0,1
25.9,33.7,0.0,4.6,7.6,0.2775665399219163,52.0,0.06956521749376567,0.29364857722794263,6.0,9.0,72.0,81.0,1008.5,1005.5,7.0,7.0,30.4,27.4,0.0,1
10.3,20.7,0.0,3.2,12.5,0.20379146919888225,33.0,0.20000000000586673,0.2064220183442706,20.0,13.0,56.0,47.0,1022.0,1020.1,5.0,1.0,13.8,20.2,0.0,0
7.3,19.1,0.6,2.8,9.3,0.16129032270140242,26.0,0.19101123783559834,0.1806167401127485,9.0,15.0,85.0,60.0,1022.9,1021.2,1.0,3.0,12.9,18.8,0.0,0
6.8,14.2,6.0,6.6,7.2,0.2751937984463616,48.0,0.2108433706871497,0.22321428568869583,17.0,26.0,57.0,51.0,1014.8,1014.5,7.0,7.0,11.0,12.0,1.0,1
13.4,23.6,6.4,3.6,10.9,0.16269841270194094,41.0,0.21604937498451868,0.12676056370375144,9.0,31.0,69.0,55.0,1021.3,1018.0,1.0,1.0,18.3,21.5,1.0,0
14.9,26.5,1.0,4.4,10.3,0.2488479261444298,35.0,0.23444976058129374,0.2064220183442706,20.0,24.0,62.0,62.0,1015.9,1014.1,1.0,5.0,23.6,25.1,0.0,0
20.1,33.0,0.0,10.4,11.4,0.1983805668024938,31.0,0.1764705882879288,0.2064220183442706,19.0,6.0,60.0,38.0,1014.1,1010.3,3.0,5.0,24.8,31.4,0.0,0
2.1,18.7,0.0,1.8,9.4,0.16269841270194094,22.0,0.15625000164196612,0.16190476214449462,11.0,13.0,77.0,43.0,1036.8,1033.2,0.0,1.0,10.4,17.9,0.0,0
6.3,11.8,0.6,2.6,3.5,0.2751937984463616,33.0,0.2587064669173479,0.23113207535041638,17.0,13.0,87.0,83.0,1015.7,1019.3,6.0,7.0,7.8,9.7,0.0,1
24.2,33.0,0.0,8.8,11.7,0.10330578514712196,48.0,0.17733990178644568,0.15422885641681935,22.0,30.0,61.0,61.0,1010.6,1007.4,3.0,4.0,29.3,30.6,0.0,0
0.5,18.3,0.0,2.4,10.8,0.26388864508557625,17.0,0.06956521749376567,0.2422359965972881,6.0,6.0,71.0,42.0,1025.7,1022.9,1.0,1.0,10.5,17.3,0.0,0
3.8,15.2,0.0,3.8,2.3,0.2499999830718824,22.0,0.18784530558291754,0.1806167401127485,4.0,17.0,55.0,52.0,1025.3,1023.6,7.0,7.0,11.4,14.3,0.0,0
3.7,22.7,0.0,5.2,11.2,0.16129032270140242,26.0,0.06956521749376567,0.23113207535041638,11.0,11.0,72.0,32.0,1023.5,1019.5,1.0,2.0,11.8,21.8,0.0,0
10.4,32.4,0.0,5.8,12.8,0.16129032270140242,33.0,0.06956521749376567,0.1806167401127485,15.0,22.0,66.0,30.0,1019.9,1016.3,6.0,1.0,18.1,31.8,0.0,0
23.8,29.3,25.2,7.6,3.6,0.1982758620729492,52.0,0.20000000000586673,0.21951219511968253,26.0,37.0,75.0,67.0,1012.6,1010.0,6.0,7.0,27.3,27.7,1.0,1
12.3,32.3,0.0,6.6,9.5,0.26388864508557625,48.0,0.23929471032745592,0.2666666651105036,19.0,22.0,37.0,23.0,1014.0,1011.2,7.0,7.0,24.0,31.4,0.0,0
23.4,32.4,0.0,13.2,3.9,0.2775665399219163,98.0,0.23929471032745592,0.22321428568869583,44.0,50.0,36.0,39.0,994.5,992.4,7.0,8.0,24.9,24.7,0.0,1
3.4,16.3,0.2,1.0,3.6,0.2775665399219163,24.0,0.1764705882879288,0.2666666651105036,4.0,15.0,99.0,65.0,1030.2,1027.6,7.0,7.0,5.4,15.1,0.0,0
12.1,31.8,0.0,6.8,10.8,0.16129032270140242,33.0,0.20000000000586673,0.19306930707562944,6.0,19.0,39.0,34.0,1022.7,1020.8,0.0,0.0,23.1,29.3,0.0,0
5.6,13.1,0.0,1.6,6.0,0.26388864508557625,52.0,0.18784530558291754,0.2666666651105036,11.0,20.0,85.0,67.0,1019.0,1014.0,1.0,7.0,8.8,11.6,0.0,1
9.5,20.9,2.0,1.8,9.9,0.10330578514712196,22.0,0.1764705882879288,0.23113207535041638,7.0,7.0,86.0,44.0,1018.8,1017.2,1.0,1.0,13.2,20.1,1.0,0
12.8,19.5,0.0,4.0,11.6,0.16269841270194094,37.0,0.15625000164196612,0.12676056370375144,19.0,24.0,83.0,72.0,1024.8,1023.3,8.0,2.0,14.9,18.4,0.0,0
17.7,33.9,0.0,8.8,13.4,0.11724170521026855,39.0,0.2944444343442293,0.29364857722794263,19.0,22.0,52.0,23.0,1018.7,1015.9,1.0,4.0,25.0,31.7,0.0,0
7.0,18.3,0.0,2.4,9.1,0.11724170521026855,50.0,0.1764705882879288,0.1330275231161971,17.0,20.0,68.0,40.0,1026.9,1022.4,0.0,1.0,11.1,17.9,0.0,0
12.3,17.2,27.2,2.4,1.9,0.16197204589080486,37.0,0.23929471032745592,0.2666666651105036,7.0,11.0,97.0,78.0,1007.6,1002.2,8.0,7.0,13.2,16.4,1.0,1
19.2,26.5,0.0,10.2,12.0,0.2529411617113044,74.0,0.2108433706871497,0.32121206244590683,26.0,44.0,40.0,50.0,1006.3,1007.9,1.0,7.0,23.7,21.9,0.0,0
4.0,17.1,1.8,1.8,6.1,0.2751937984463616,41.0,0.2944444343442293,0.32121206244590683,13.0,26.0,81.0,82.0,1014.2,1013.0,2.0,7.0,10.9,14.7,1.0,0
20.6,40.0,0.0,14.2,13.6,0.2499999830718824,69.0,0.1764705882879288,0.29364857722794263,28.0,19.0,42.0,14.0,1018.7,1013.0,1.0,1.0,26.0,38.6,0.0,0
15.5,26.9,0.0,3.4,7.1,0.2751937984463616,26.0,0.2587064669173479,0.16190476214449462,19.0,17.0,75.0,43.0,1018.3,1017.1,5.0,2.0,17.2,24.9,0.0,0
20.6,31.8,0.0,5.2,10.8,0.2775665399219163,30.0,0.2944444343442293,0.2422359965972881,11.0,19.0,88.0,44.0,1012.1,1009.5,2.0,2.0,25.6,31.1,0.0,0
25.7,34.1,0.0,9.6,8.7,0.1982758620729492,50.0,0.20000000000586673,0.16190476214449462,17.0,19.0,61.0,62.0,1013.5,1010.4,1.0,4.0,30.8,31.7,0.0,1
3.8,19.8,0.0,0.6,9.2,0.11724170521026855,26.0,0.2944444343442293,0.2666666651105036,9.0,11.0,70.0,43.0,1030.8,1026.2,1.0,1.0,9.8,19.5,0.0,0
22.1,30.7,5.2,8.6,10.8,0.1982758620729492,56.0,0.20000000000586673,0.21951219511968253,22.0,39.0,68.0,44.0,1013.8,1011.3,2.0,1.0,26.6,29.5,1.0,0
27.4,33.5,0.0,5.2,4.9,0.26388864508557625,35.0,0.23929471032745592,0.2666666651105036,0.0,17.0,78.0,81.0,1006.3,1004.5,7.0,7.0,30.3,30.2,0.0,1
12.9,22.7,1.4,3.2,10.1,0.2499999830718824,26.0,0.23030301738658027,0.1806167401127485,7.0,7.0,59.0,36.0,1016.1,1015.6,1.0,1.0,17.9,21.8,1.0,0
9.3,23.7,0.0,4.8,10.5,0.10330578514712196,39.0,0.19101123783559834,0.1330275231161971,13.0,26.0,43.0,44.0,1021.2,1018.9,1.0,2.0,17.9,22.7,0.0,0
9.5,16.6,0.0,4.8,10.9,0.20379146919888225,39.0,0.1656441958335392,0.16923076923210797,17.0,28.0,47.0,53.0,1017.3,1013.9,1.0,2.0,14.0,16.2,0.0,0
6.5,14.6,0.0,1.6,5.1,0.2775665399219163,41.0,0.23444976058129374,0.1330275231161971,9.0,17.0,75.0,54.0,1032.3,1030.1,6.0,6.0,7.8,13.8,0.0,0
6.9,15.2,5.0,2.2,8.3,0.26388864508557625,28.0,0.21604937498451868,0.2666666651105036,11.0,13.0,58.0,44.0,1021.9,1020.6,3.0,7.0,10.9,14.0,1.0,0
17.3,23.1,5.0,3.4,0.4,0.16269841270194094,22.0,0.17733990178644568,0.16190476214449462,6.0,9.0,80.0,64.0,1022.3,1019.9,7.0,7.0,19.9,21.6,1.0,0
14.9,25.3,1.6,4.2,9.5,0.2751937984463616,33.0,0.2587064669173479,0.16190476214449462,20.0,15.0,66.0,51.0,1018.2,1016.9,1.0,3.0,18.3,23.9,1.0,0
17.2,27.6,0.0,7.0,13.5,0.10330578514712196,39.0,0.19101123783559834,0.1330275231161971,9.0,24.0,68.0,50.0,1020.6,1017.5,2.0,2.0,21.4,25.5,0.0,0
10.4,24.6,0.0,4.6,3.7,0.1983805668024938,39.0,0.19101123783559834,0.1806167401127485,20.0,24.0,67.0,65.0,1007.6,1004.6,3.0,7.0,20.2,22.1,0.0,1
13.0,24.0,0.6,4.4,9.0,0.2488479261444298,33.0,0.19101123783559834,0.12676056370375144,7.0,19.0,53.0,48.0,1021.7,1018.3,3.0,7.0,20.5,22.4,0.0,0
10.0,23.1,0.0,3.0,8.2,0.16197204589080486,30.0,0.1764705882879288,0.15422885641681935,13.0,9.0,72.0,47.0,1024.6,1021.0,0.0,5.0,15.0,22.1,0.0,0
1.9,23.9,0.0,3.4,10.2,0.16129032270140242,20.0,0.2108433706871497,0.16923076923210797,4.0,9.0,50.0,14.0,1021.7,1017.5,0.0,0.0,11.5,23.5,0.0,0
21.5,39.8,0.0,14.2,11.0,0.2751937984463616,37.0,0.18784530558291754,0.32121206244590683,17.0,9.0,29.0,16.0,1011.4,1008.1,3.0,7.0,29.0,37.8,0.0,0
8.4,21.3,1.0,4.6,9.3,0.1983805668024938,44.0,0.1656441958335392,0.22321428568869583,19.0,20.0,51.0,47.0,1020.3,1018.7,7.0,6.0,17.2,20.7,0.0,0
-0.1,15.5,0.0,1.2,8.7,0.20379146919888225,15.0,0.23929471032745592,0.29364857722794263,0.0,6.0,99.0,56.0,1035.0,1032.3,1.0,1.0,3.6,15.1,0.0,0
23.7,29.5,3.4,6.8,5.1,0.1982758620729492,50.0,0.20000000000586673,0.2064220183442706,22.0,26.0,83.0,75.0,1012.3,1009.8,5.0,7.0,25.9,26.8,1.0,1
3.2,16.6,0.0,2.4,1.6,0.10330578514712196,17.0,0.1764705882879288,0.1330275231161971,7.0,11.0,99.0,60.0,1022.0,1016.0,7.0,7.0,5.9,14.5,0.0,1
12.2,21.2,0.0,6.4,0.4,0.11724170521026855,52.0,0.18784530558291754,0.29364857722794263,31.0,20.0,57.0,39.0,1021.0,1017.7,6.0,8.0,16.9,20.9,0.0,1
26.6,32.2,0.0,6.0,2.9,0.14044944703254658,24.0,0.19101123783559834,0.2422359965972881,15.0,13.0,81.0,61.0,1009.4,1006.1,7.0,7.0,27.7,31.1,0.0,0
11.0,25.7,0.0,2.0,8.9,0.16129032270140242,54.0,0.23444976058129374,0.2666666651105036,7.0,9.0,59.0,65.0,1016.6,1013.2,1.0,5.0,20.3,22.5,0.0,1
19.6,24.0,0.0,7.4,6.6,0.14044944703254658,54.0,0.06956521749376567,0.16190476214449462,28.0,26.0,68.0,67.0,1019.3,1017.4,7.0,7.0,21.5,22.2,0.0,0
28.2,38.7,0.0,15.4,9.9,0.2775665399219163,41.0,0.2710843070514612,0.12676056370375144,22.0,9.0,38.0,18.0,1010.2,1005.9,3.0,7.0,32.1,37.1,0.0,0
20.1,34.4,0.0,7.6,11.1,0.2488479261444298,43.0,0.1656441958335392,0.2422359965972881,13.0,22.0,82.0,36.0,1015.3,1011.2,1.0,0.0,25.4,31.9,0.0,0
13.2,35.5,0.0,12.0,12.8,0.16269841270194094,41.0,0.06956521749376567,0.22321428568869583,24.0,11.0,17.0,13.0,1014.4,1009.9,0.0,1.0,25.8,32.6,0.0,0
19.6,34.0,0.0,11.4,5.6,0.1982758620729492,43.0,0.20000000000586673,0.21951219511968253,17.0,17.0,47.0,19.0,1012.4,1011.1,5.0,2.0,21.7,32.7,0.0,0
5.8,16.1,0.0,0.2,6.8,0.2751937984463616,31.0,0.2108433706871497,0.32121206244590683,13.0,11.0,82.0,31.0,1022.7,1020.3,6.0,2.0,7.6,15.5,0.0,0
12.0,19.3,0.0,4.0,9.5,0.2529411617113044,35.0,0.2108433706871497,0.32121206244590683,15.0,19.0,62.0,59.0,1018.4,1016.2,2.0,1.0,17.5,18.4,0.0,0
14.7,32.4,0.0,8.0,10.9,0.2499999830718824,59.0,0.1764705882879288,0.23113207535041638,13.0,28.0,50.0,14.0,1015.7,1009.2,5.0,6.0,19.3,31.4,0.0,0
11.6,26.9,0.0,3.4,10.6,0.2775665399219163,28.0,0.23929471032745592,0.21951219511968253,7.0,11.0,75.0,46.0,1020.2,1016.8,1.0,1.0,18.7,26.3,0.0,0
24.1,34.2,0.0,6.2,5.9,0.2499999830718824,59.0,0.23929471032745592,0.2666666651105036,33.0,19.0,72.0,38.0,1008.7,1005.0,3.0,7.0,27.0,32.5,0.0,1
13.5,23.8,0.0,8.0,10.5,0.20379146919888225,41.0,0.20000000000586673,0.16923076923210797,19.0,15.0,37.0,30.0,1019.4,1015.4,1.0,2.0,19.2,23.2,0.0,0
14.8,25.4,0.0,5.0,8.1,0.1983805668024938,44.0,0.19101123783559834,0.19306930707562944,13.0,22.0,74.0,47.0,1017.1,1015.2,7.0,1.0,18.4,23.4,0.0,0
26.4,30.7,0.0,6.2,0.8,0.11724170521026855,41.0,0.15625000164196612,0.29364857722794263,13.0,13.0,74.0,90.0,1008.9,1007.1,7.0,7.0,30.6,26.8,0.0,1
11.6,24.8,0.0,2.6,9.9,0.1983805668024938,31.0,0.19101123783559834,0.19306930707562944,15.0,19.0,70.0,35.0,1020.1,1017.8,3.0,1.0,19.3,24.2,0.0,0
4.4,26.5,0.0,6.0,12.5,0.24836593994152992,41.0,0.21604937498451868,0.2422359965972881,4.0,24.0,50.0,26.0,1028.0,1023.4,0.0,2.0,14.9,24.9,0.0,0
9.4,12.8,61.0,2.4,7.5,0.2751937984463616,76.0,0.2108433706871497,0.22321428568869583,30.0,37.0,91.0,66.0,1001.1,1006.4,8.0,8.0,10.6,11.4,1.0,1
20.9,23.0,0.2,8.0,0.0,0.16269841270194094,74.0,0.15625000164196612,0.12676056370375144,43.0,44.0,82.0,92.0,1003.4,1001.2,7.0,7.0,21.8,22.0,0.0,1
16.7,31.2,0.0,6.6,10.7,0.1983805668024938,31.0,0.21604937498451868,0.23113207535041638,9.0,17.0,37.0,26.0,1018.1,1017.2,2.0,4.0,23.2,30.1,0.0,0
8.8,18.6,0.0,2.8,3.5,0.14044944703254658,20.0,0.17733990178644568,0.21951219511968253,13.0,4.0,72.0,35.0,1027.4,1024.9,7.0,7.0,12.7,17.9,0.0,0
9.4,25.4,0.0,1.2,9.6,0.2529411617113044,37.0,0.23444976058129374,0.32121206244590683,6.0,15.0,72.0,34.0,1017.3,1011.9,2.0,2.0,15.2,25.0,0.0,0
17.2,33.0,0.2,11.8,13.3,0.16129032270140242,43.0,0.17733990178644568,0.16923076923210797,15.0,20.0,60.0,37.0,1014.1,1011.0,1.0,5.0,24.6,31.1,0.0,0
9.1,17.9,0.0,2.2,7.2,0.2499999830718824,59.0,0.2587064669173479,0.16923076923210797,19.0,15.0,58.0,43.0,1019.7,1017.7,2.0,2.0,11.2,14.7,0.0,1
19.4,30.4,0.0,4.4,11.4,0.16269841270194094,30.0,0.20000000000586673,0.12676056370375144,7.0,15.0,58.0,57.0,1015.5,1013.2,6.0,3.0,26.7,29.1,0.0,0
4.3,23.2,0.0,9.0,11.5,0.14044944703254658,54.0,0.15625000164196612,0.16190476214449462,28.0,28.0,24.0,12.0,1026.5,1022.1,0.0,0.0,16.3,21.5,0.0,0
5.1,19.6,4.6,3.8,9.1,0.2499999830718824,28.0,0.18784530558291754,0.23113207535041638,11.0,13.0,61.0,42.0,1019.1,1018.2,3.0,4.0,14.0,18.6,1.0,0
8.6,18.5,0.0,2.0,7.4,0.2499999830718824,76.0,0.2587064669173479,0.23113207535041638,19.0,46.0,85.0,48.0,1015.9,1013.4,5.0,8.0,12.2,17.4,0.0,0
16.6,27.9,0.0,6.2,3.3,0.2529411617113044,28.0,0.2944444343442293,0.2422359965972881,15.0,22.0,49.0,26.0,1022.0,1020.0,3.0,7.0,19.2,26.7,0.0,0
24.1,29.7,4.8,5.2,5.6,0.1982758620729492,31.0,0.19101123783559834,0.2064220183442706,13.0,17.0,83.0,81.0,1010.8,1007.4,7.0,6.0,26.7,28.1,1.0,1
13.2,17.7,1.0,2.0,7.7,0.14044944703254658,30.0,0.19101123783559834,0.21951219511968253,9.0,15.0,82.0,60.0,1026.1,1025.0,4.0,2.0,15.1,17.1,0.0,0
11.9,20.7,1.4,1.8,4.8,0.16129032270140242,39.0,0.1656441958335392,0.1806167401127485,7.0,20.0,85.0,66.0,1023.3,1023.1,2.0,7.0,16.4,19.5,1.0,0
10.8,17.8,16.4,1.6,4.9,0.2499999830718824,52.0,0.2587064669173479,0.1806167401127485,9.0,15.0,78.0,84.0,1007.1,1008.9,6.0,7.0,12.6,15.0,1.0,1
11.3,36.2,0.0,8.6,12.5,0.16129032270140242,35.0,0.06956521749376567,0.16923076923210797,11.0,22.0,49.0,21.0,1012.8,1010.5,1.0,2.0,24.0,34.9,0.0,0
9.7,16.5,1.2,2.4,5.8,0.2488479261444298,35.0,0.19101123783559834,0.16923076923210797,9.0,17.0,52.0,49.0,1027.7,1026.6,7.0,5.0,13.3,15.5,1.0,0
12.7,21.9,0.0,2.2,10.2,0.16129032270140242,26.0,0.19101123783559834,0.21951219511968253,13.0,15.0,68.0,55.0,1033.2,1031.5,3.0,2.0,19.3,20.5,0.0,0
8.0,22.9,0.0,6.2,10.3,0.16269841270194094,39.0,0.06956521749376567,0.21951219511968253,28.0,20.0,47.0,28.0,1023.9,1020.8,0.0,1.0,15.3,22.0,0.0,0
10.7,22.8,0.0,3.2,10.0,0.10330578514712196,33.0,0.23929471032745592,0.1330275231161971,0.0,26.0,61.0,42.0,1021.5,1017.1,6.0,2.0,17.8,21.6,0.0,0
16.8,32.1,0.0,11.8,13.4,0.16269841270194094,35.0,0.06956521749376567,0.21951219511968253,15.0,13.0,47.0,20.0,1017.7,1013.5,0.0,0.0,22.8,31.1,0.0,0
5.3,15.8,0.8,10.2,2.3,0.2529411617113044,74.0,0.1764705882879288,0.12676056370375144,22.0,20.0,57.0,78.0,1008.7,993.6,8.0,8.0,12.2,13.5,0.0,1
23.1,30.7,0.6,10.8,8.4,0.10330578514712196,43.0,0.15625000164196612,0.1330275231161971,24.0,31.0,58.0,59.0,1016.3,1013.5,5.0,5.0,28.5,28.4,0.0,0
20.2,40.1,0.0,13.4,13.0,0.16269841270194094,67.0,0.06956521749376567,0.19306930707562944,31.0,11.0,37.0,20.0,1010.6,1005.8,1.0,1.0,27.2,39.1,0.0,0
5.8,16.9,0.0,1.8,8.5,0.20379146919888225,30.0,0.2587064669173479,0.16923076923210797,9.0,17.0,82.0,56.0,1027.3,1026.4,1.0,7.0,10.8,15.8,0.0,0
25.3,39.0,0.0,9.4,10.1,0.2775665399219163,50.0,0.06956521749376567,0.19306930707562944,11.0,17.0,52.0,32.0,1007.1,1004.4,1.0,3.0,31.0,37.9,0.0,0
2.7,16.3,0.0,3.4,6.9,0.24836593994152992,30.0,0.2710843070514612,0.2422359965972881,9.0,17.0,85.0,48.0,1021.3,1018.9,0.0,5.0,6.7,15.1,0.0,0
19.6,32.7,11.4,33.6,12.8,0.1982758620729492,48.0,0.06956521749376567,0.2666666651105036,28.0,11.0,37.0,30.0,1016.9,1013.6,1.0,2.0,22.6,30.8,1.0,0
9.7,26.7,0.0,5.8,9.1,0.1982758620729492,35.0,0.06956521749376567,0.1330275231161971,11.0,13.0,57.0,29.0,1021.4,1019.4,3.0,6.0,16.5,25.3,0.0,0
-0.1,20.5,0.0,4.0,8.6,0.2751937984463616,33.0,0.23929471032745592,0.2422359965972881,0.0,19.0,76.0,30.0,1023.2,1019.1,1.0,6.0,9.5,19.7,0.0,0
11.9,21.9,0.0,8.0,8.5,0.1982758620729492,43.0,0.20000000000586673,0.2064220183442706,13.0,20.0,50.0,49.0,1024.2,1021.7,3.0,7.0,14.6,20.1,0.0,0
25.7,32.2,0.0,10.8,11.3,0.10330578514712196,39.0,0.1764705882879288,0.1330275231161971,19.0,30.0,57.0,58.0,1013.3,1010.1,1.0,1.0,29.9,30.1,0.0,0
19.1,23.7,0.6,6.4,0.9,0.16269841270194094,39.0,0.15625000164196612,0.12676056370375144,20.0,24.0,75.0,70.0,1018.1,1016.2,8.0,8.0,20.8,21.5,0.0,0
11.4,20.2,0.0,3.2,2.5,0.26388864508557625,33.0,0.2710843070514612,0.2666666651105036,13.0,15.0,72.0,38.0,1017.9,1014.1,6.0,7.0,15.5,18.9,0.0,1
20.2,22.9,0.0,11.4,0.6,0.2775665399219163,46.0,0.23030301738658027,0.16923076923210797,17.0,24.0,63.0,74.0,1016.0,1018.7,7.0,8.0,22.9,17.5,0.0,0
6.6,16.2,0.2,0.6,4.3,0.2499999830718824,37.0,0.2710843070514612,0.22321428568869583,9.0,28.0,99.0,89.0,1033.4,1032.6,6.0,8.0,7.9,13.3,0.0,0
12.6,20.6,0.0,7.0,9.4,0.1983805668024938,37.0,0.1656441958335392,0.2064220183442706,26.0,22.0,51.0,59.0,1027.0,1024.7,6.0,4.0,17.0,19.1,0.0,1
8.3,17.2,14.2,2.2,4.2,0.2751937984463616,81.0,0.2587064669173479,0.23113207535041638,17.0,28.0,87.0,73.0,1000.1,1000.3,8.0,6.0,11.1,12.7,1.0,0
9.6,17.0,2.8,11.2,12.4,0.1983805668024938,63.0,0.23444976058129374,0.1806167401127485,30.0,30.0,68.0,33.0,1013.6,1016.5,7.0,1.0,12.4,16.1,1.0,0
5.5,16.2,0.0,1.2,8.0,0.2488479261444298,28.0,0.23929471032745592,0.19306930707562944,9.0,15.0,82.0,57.0,1036.2,1034.9,3.0,5.0,7.6,14.6,0.0,0
26.3,33.2,0.0,10.6,11.4,0.11724170521026855,35.0,0.2944444343442293,0.29364857722794263,17.0,20.0,58.0,49.0,1011.8,1008.2,4.0,1.0,29.7,31.8,0.0,0
4.4,12.9,2.2,0.8,2.0,0.20379146919888225,35.0,0.19101123783559834,0.2064220183442706,11.0,22.0,93.0,66.0,1028.8,1029.9,7.0,7.0,10.1,12.0,1.0,0
13.3,30.0,0.0,7.0,12.2,0.1982758620729492,28.0,0.17733990178644568,0.16190476214449462,13.0,15.0,72.0,33.0,1022.9,1020.0,1.0,1.0,16.6,28.7,0.0,0
13.3,25.5,0.2,5.8,10.1,0.10330578514712196,24.0,0.2587064669173479,0.15422885641681935,6.0,9.0,61.0,61.0,1023.3,1018.8,1.0,2.0,19.7,22.0,0.0,1
7.3,20.0,0.0,1.2,9.2,0.11724170521026855,20.0,0.1764705882879288,0.21951219511968253,7.0,4.0,66.0,42.0,1020.1,1017.3,1.0,1.0,13.6,18.9,0.0,0
3.7,13.1,0.0,0.8,1.8,0.2488479261444298,33.0,0.17733990178644568,0.21951219511968253,13.0,19.0,93.0,60.0,1031.9,1029.0,7.0,7.0,8.0,11.8,0.0,0
13.0,23.2,0.0,5.2,7.2,0.10330578514712196,46.0,0.1764705882879288,0.1330275231161971,26.0,22.0,52.0,30.0,1019.0,1016.8,2.0,1.0,14.8,22.8,0.0,0
9.9,18.7,0.6,5.8,12.4,0.20379146919888225,37.0,0.23444976058129374,0.2064220183442706,20.0,28.0,44.0,45.0,1019.5,1016.6,1.0,1.0,15.1,17.8,0.0,0
15.0,23.2,41.6,4.4,5.4,0.2529411617113044,30.0,0.2944444343442293,0.29364857722794263,6.0,11.0,78.0,86.0,1014.2,1010.3,7.0,7.0,19.6,20.3,1.0,1
10.4,17.7,0.0,5.0,0.1,0.2775665399219163,22.0,0.23929471032745592,0.1806167401127485,9.0,2.0,58.0,61.0,1015.7,1014.4,8.0,8.0,14.9,17.4,0.0,1
14.7,24.8,4.8,2.0,1.2,0.1983805668024938,31.0,0.21604937498451868,0.2422359965972881,15.0,17.0,74.0,49.0,1015.1,1011.4,7.0,7.0,17.9,24.2,1.0,0
10.0,15.0,0.0,2.4,1.5,0.2499999830718824,35.0,0.2587064669173479,0.19306930707562944,9.0,15.0,72.0,65.0,1023.8,1023.6,5.0,7.0,12.8,14.0,0.0,0
21.8,29.9,0.0,8.8,9.6,0.20379146919888225,57.0,0.23929471032745592,0.16923076923210797,13.0,35.0,59.0,85.0,1002.9,1001.8,1.0,7.0,26.3,22.7,0.0,0
14.7,26.8,3.2,4.4,6.2,0.16269841270194094,35.0,0.1764705882879288,0.1330275231161971,15.0,24.0,70.0,56.0,1021.7,1019.3,3.0,6.0,22.4,26.1,1.0,0
3.9,24.3,0.0,8.6,11.6,0.10330578514712196,39.0,0.23929471032745592,0.22321428568869583,0.0,6.0,73.0,25.0,1014.0,1011.8,0.0,1.0,9.4,22.1,0.0,0
27.0,36.4,0.0,8.4,11.9,0.16197204589080486,33.0,0.06956521749376567,0.2422359965972881,7.0,17.0,65.0,52.0,1012.4,1008.7,2.0,1.0,31.3,34.5,0.0,0
-0.4,17.9,0.0,3.6,10.3,0.20379146919888225,31.0,0.19101123783559834,0.16190476214449462,6.0,19.0,75.0,31.0,1024.9,1022.2,0.0,1.0,8.2,17.6,0.0,0
